sale_id,agent_id,product_id,sale_amount,timestamp,branch_id,team_id
S2deb36,Ae9d5ea,P109,6633.6,2025-02-06 14:52:06.471135,B108,Taca0a3
S88aaec,A7c5aa6,P102,7574.29,2025-02-10 20:52:06.471135,B105,T4ef091
Se6a516,Abef6a3,P103,9744.44,2025-01-18 21:52:06.471135,B106,T9316d4
S5e40a8,A7c5aa6,P102,9510.91,2025-03-26 01:52:06.471135,B105,T4ef091
S279b49,A4a1537,P106,6439.08,2025-03-18 09:52:06.471135,B109,Ta0b22b
S0bf3a6,A85ae7e,P105,3918.37,2025-02-21 20:52:06.471135,B102,T74bf2a
S084b6f,Ae09f19,P107,8269.6,2025-03-12 09:52:06.471135,B100,Tcd992c
Sc8904e,A85ae7e,P102,3085.51,2025-01-16 03:52:06.471135,B102,T74bf2a
Sd3e661,A13c277,P105,9119.51,2025-02-12 17:52:06.471135,B109,T6b2b55
S88d9b1,A5217fe,P101,5134.51,2025-02-28 18:52:06.471135,B101,Tfe9c98
S06c072,A6deb32,P102,5414.67,2025-01-21 07:52:06.471135,B102,T560871
Sfa5e94,Abef6a3,P102,1189.43,2025-03-19 22:52:06.471135,B106,T9316d4
S7f32b1,A4edf2f,P104,7186.3,2025-01-19 01:52:06.471135,B100,Tcd992c
Scf24cb,Aee0f1c,P103,1648.44,2025-01-04 17:52:06.471135,B108,Tdeaf0d
S8c2511,A992c40,P100,9733.47,2025-02-24 09:52:06.471135,B106,T9316d4
S54e5f6,A2dd334,P104,7540.88,2025-03-04 17:52:06.471135,B100,T43fe72
S04bcb4,Aecf2c7,P105,4400.88,2025-03-14 16:52:06.471135,B106,T9316d4
S47cdc6,Ad50369,P105,7871.01,2025-01-10 13:52:06.471135,B106,T9316d4
S146dac,A9ace53,P101,7931.06,2025-01-12 20:52:06.471135,B104,Tc17519
S7f212e,A8089b0,P100,6396.73,2025-01-15 09:52:06.471135,B106,T51c14f
Sb621d2,Af07b98,P106,7625.18,2025-01-10 06:52:06.471135,B105,Tc64e08
S37b20c,Abef6a3,P103,2820.89,2025-03-27 15:52:06.471135,B106,T9316d4
S551944,A4a1537,P108,8339.18,2025-03-10 03:52:06.471135,B109,Ta0b22b
S0232c8,Ad935af,P109,2390.62,2025-02-08 04:52:06.471135,B108,Tdeaf0d
S520702,A2dd334,P104,3407.11,2025-03-07 11:52:06.471135,B100,T43fe72
Sd56da2,A505270,P106,1925.34,2024-12-29 14:52:06.471135,B102,T560871
S7832e0,A32ac50,P103,8978.11,2025-01-10 05:52:06.471135,B104,T0c1ead
S3d757f,A6e30e4,P102,9209.5,2025-01-14 13:52:06.471135,B108,Tdeaf0d
S7f4f7f,A2813d0,P102,4468.45,2025-01-26 02:52:06.471135,B105,Tc64e08
S59107a,A8089b0,P100,3032.96,2025-03-20 22:52:06.471135,B106,T51c14f
S32719f,A1cdd49,P101,8958.02,2025-02-15 10:52:06.471135,B108,Taca0a3
S44b4c6,Aecf2c7,P105,9916.91,2025-02-27 18:52:06.471135,B106,T9316d4
S96aeb5,Aa9cc74,P100,4215.77,2025-01-09 22:52:06.471135,B104,T0c1ead
S937722,Aecf2c7,P106,4244.44,2025-02-07 16:52:06.471135,B106,T9316d4
Sdbf02d,Abd4eb1,P109,2359.93,2025-01-02 08:52:06.471135,B108,Tdeaf0d
S703c6e,A5a869d,P107,6396.5,2025-03-04 23:52:06.471135,B108,Taca0a3
Scefd24,A4a1537,P108,7184.45,2025-01-16 10:52:06.471135,B109,Ta0b22b
S12cc0f,A5217fe,P103,3439.84,2025-02-09 16:52:06.471135,B101,Tfe9c98
S7385c4,A039264,P101,9395.94,2025-03-22 00:52:06.471135,B103,T3954bc
S157a66,Abd4eb1,P109,8000.06,2024-12-27 17:52:06.471135,B108,Tdeaf0d
S48e796,Aa54975,P102,4515.4,2025-02-05 17:52:06.471135,B105,T4ef091
S4b21b0,Aa54975,P108,6200.59,2025-01-04 16:52:06.471135,B105,T4ef091
Sfcabf8,A039264,P101,3907.48,2025-01-14 15:52:06.471135,B103,T3954bc
Sdfb137,A32ac50,P106,4173.48,2025-01-20 01:52:06.471135,B104,T0c1ead
Sc791c7,A8089b0,P104,7240.79,2025-02-20 04:52:06.471135,B106,T51c14f
Sa66c12,A992c40,P105,4001.19,2025-03-15 09:52:06.471135,B106,T9316d4
S65ce34,A36a3b0,P106,4767.94,2025-01-28 01:52:06.471135,B101,Tfe9c98
S19f78d,A697fde,P102,5433.41,2025-03-06 06:52:06.471135,B103,T07a9d3
S6791b6,A5fcf24,P104,6228.68,2025-02-14 15:52:06.471135,B109,Ta0b22b
S6e5803,A992c40,P105,7989.33,2025-03-05 07:52:06.471135,B106,T9316d4
S11343b,A32ac50,P106,3116.74,2025-03-26 15:52:06.471135,B104,T0c1ead
S2a0b75,A2813d0,P102,4261.59,2025-01-22 13:52:06.471135,B105,Tc64e08
Sddb1f4,Ad78b11,P100,1536.2,2025-01-13 16:52:06.471135,B100,T43fe72
Scb81ba,Ad90e4b,P100,3652.28,2025-02-11 17:52:06.471135,B109,T6b2b55
Sf472f0,Af4a0a5,P105,3182.48,2025-03-08 02:52:06.471135,B100,T43fe72
Sd88705,Af4a0a5,P105,2240.21,2025-01-04 12:52:06.471135,B100,T43fe72
Sded61d,A62ae21,P102,1237.12,2025-02-14 12:52:06.471135,B104,T0c1ead
Sb91320,Ae9d5ea,P105,7312.62,2025-02-12 14:52:06.471135,B108,Taca0a3
Sf91fd7,A4a1537,P105,8834.29,2025-02-27 08:52:06.471135,B109,Ta0b22b
Sed5333,Af2ad56,P106,2271.5,2025-01-15 00:52:06.471135,B101,T53f16f
S84a6f8,A85ae7e,P105,6122.65,2025-01-05 13:52:06.471135,B102,T74bf2a
Se8f68f,Af4a0a5,P102,5227.88,2025-01-15 18:52:06.471135,B100,T43fe72
S98c51d,Ad50369,P105,9538.89,2025-03-05 11:52:06.471135,B106,T9316d4
S6737a8,A1cdd49,P109,4036.03,2025-02-18 12:52:06.471135,B108,Taca0a3
Sd1ade1,A992c40,P100,2402.99,2025-02-01 16:52:06.471135,B106,T9316d4
S0c329f,A992c40,P100,5529.66,2025-03-14 18:52:06.471135,B106,T9316d4
Se2163f,A2dd334,P104,7119.13,2025-02-16 02:52:06.471135,B100,T43fe72
S1722af,A9ace53,P105,8465.66,2025-03-08 11:52:06.471135,B104,Tc17519
S35e113,Ad90e4b,P107,7384.18,2025-03-01 22:52:06.471135,B109,T6b2b55
Sfad97f,A697fde,P102,9758.1,2025-01-16 21:52:06.471135,B103,T07a9d3
S23409f,A992c40,P105,2906.78,2025-01-13 12:52:06.471135,B106,T9316d4
S8ad135,A9f9ea4,P105,2653.24,2025-01-25 01:52:06.471135,B109,T6b2b55
Scae1a2,A505270,P106,5296.75,2025-03-26 03:52:06.471135,B102,T560871
S62bda6,A32ac50,P103,1492.04,2025-02-13 18:52:06.471135,B104,T0c1ead
S78fd22,Abef6a3,P103,2752.58,2025-03-20 02:52:06.471135,B106,T9316d4
Sdbc0a8,Abef6a3,P102,4264.31,2025-01-09 15:52:06.471135,B106,T9316d4
Saff45f,Ae2c296,P105,3539.86,2024-12-30 20:52:06.471135,B102,T74bf2a
Sc4341a,A9ace53,P101,6374.0,2025-01-04 19:52:06.471135,B104,Tc17519
Sd333a7,A5fcf24,P100,2815.53,2025-01-21 06:52:06.471135,B109,Ta0b22b
S29a4ec,Aa86f65,P102,1765.35,2025-01-26 21:52:06.471135,B109,T6b2b55
S2c8be7,A32ac50,P106,1411.13,2025-03-10 04:52:06.471135,B104,T0c1ead
S4a9fed,A2dd334,P107,1076.31,2025-01-07 22:52:06.471135,B100,T43fe72
Se28511,A5a869d,P107,5501.94,2025-02-02 01:52:06.471135,B108,Taca0a3
S4f37f3,A8ab9c9,P107,4202.54,2025-02-16 12:52:06.471135,B107,T1f4fa0
S34319b,Aee0f1c,P103,1876.42,2025-03-27 10:52:06.471135,B108,Tdeaf0d
S1704f9,Ad50369,P107,5519.59,2025-03-01 16:52:06.471135,B106,T9316d4
Sdedd38,A1cdd49,P103,8164.62,2024-12-31 07:52:06.471135,B108,Taca0a3
S00edc1,A4edf2f,P100,3611.07,2025-03-12 14:52:06.471135,B100,Tcd992c
S8fba82,Ae09f19,P107,1708.78,2025-03-25 03:52:06.471135,B100,Tcd992c
S82eea0,Af2ad56,P106,8267.28,2025-01-25 19:52:06.471135,B101,T53f16f
S0d3fb8,Ae9d5ea,P106,5646.71,2025-01-17 05:52:06.471135,B108,Taca0a3
Sbd5c49,A32ac50,P103,4051.19,2025-02-22 17:52:06.471135,B104,T0c1ead
Sb1f79e,Aa86f65,P101,1360.12,2025-03-17 02:52:06.471135,B109,T6b2b55
S659086,Ad935af,P104,9973.09,2025-01-26 19:52:06.471135,B108,Tdeaf0d
Sa18e64,A992c40,P100,6650.11,2025-01-16 07:52:06.471135,B106,T9316d4
Sd7660e,A32ac50,P103,2283.6,2025-01-08 13:52:06.471135,B104,T0c1ead
S34e1d9,A4edf2f,P100,5490.21,2025-03-07 15:52:06.471135,B100,Tcd992c
S87f2b3,Abd4eb1,P108,9406.5,2025-02-05 18:52:06.471135,B108,Tdeaf0d
S4ea616,A7c5aa6,P102,6188.6,2025-01-04 21:52:06.471135,B105,T4ef091
S2960b9,Ae9d5ea,P109,2612.68,2025-01-07 15:52:06.471135,B108,Taca0a3
S5172b4,A36a3b0,P103,9806.35,2025-01-30 04:52:06.471135,B101,Tfe9c98
S4cdbc5,Ad1cf2d,P101,9458.47,2025-03-20 17:52:06.471135,B105,T4ef091
S0fd6c1,A62ae21,P104,4271.25,2025-02-27 14:52:06.471135,B104,T0c1ead
S7f09d1,A505270,P103,8713.01,2025-02-17 02:52:06.471135,B102,T560871
S00e841,Ad50369,P105,5612.31,2025-02-22 00:52:06.471135,B106,T9316d4
Sc08e91,A039264,P101,7139.81,2025-02-12 15:52:06.471135,B103,T3954bc
S7e5eaa,A6e30e4,P102,1384.08,2025-01-30 10:52:06.471135,B108,Tdeaf0d
Sde379d,A4a1537,P105,8391.12,2025-01-28 11:52:06.471135,B109,Ta0b22b
S7e1046,Ad1cf2d,P100,3615.95,2025-01-15 16:52:06.471135,B105,T4ef091
Sd8c24e,A13c277,P100,8684.46,2025-03-10 01:52:06.471135,B109,T6b2b55
Sb09a5e,Ae2c296,P109,7022.36,2025-02-15 03:52:06.471135,B102,T74bf2a
S3726de,A505270,P103,6782.36,2025-02-25 03:52:06.471135,B102,T560871
S73219b,A4a1537,P108,2622.46,2025-01-09 15:52:06.471135,B109,Ta0b22b
Sd693a2,A7c5aa6,P102,2795.24,2025-02-16 02:52:06.471135,B105,T4ef091
Sb93f3a,A5fcf24,P100,4081.81,2025-01-04 23:52:06.471135,B109,Ta0b22b
Se86ea6,A4edf2f,P100,7671.56,2025-01-24 11:52:06.471135,B100,Tcd992c
S9f5f32,A5a86ef,P105,1344.54,2025-02-01 03:52:06.471135,B108,Taca0a3
Se2ae9a,Aa86f65,P102,6761.95,2025-02-25 17:52:06.471135,B109,T6b2b55
S97f442,Aa86f65,P101,9890.3,2025-03-09 14:52:06.471135,B109,T6b2b55
S935040,A62ae21,P105,8106.03,2025-01-04 00:52:06.471135,B104,T0c1ead
S6c4cb1,Aa86f65,P101,2903.44,2025-01-23 14:52:06.471135,B109,T6b2b55
S5fbea8,A85ae7e,P109,3428.63,2025-03-25 02:52:06.471135,B102,T74bf2a
S17f774,A5a86ef,P104,1623.33,2025-01-06 17:52:06.471135,B108,Taca0a3
S1d2f1f,Af07b98,P107,8863.98,2025-01-06 22:52:06.471135,B105,Tc64e08
S3b804a,Af2ad56,P104,2926.94,2025-02-19 05:52:06.471135,B101,T53f16f
Saf3ad2,Af4a0a5,P102,1831.97,2025-01-19 14:52:06.471135,B100,T43fe72
Sd912b1,A1cdd49,P109,2480.8,2025-02-08 22:52:06.471135,B108,Taca0a3
Sc0eee6,A505270,P103,5279.49,2025-02-19 04:52:06.471135,B102,T560871
Sa43efa,Ae9d5ea,P106,4192.23,2025-03-27 02:52:06.471135,B108,Taca0a3
S1c9f6c,A1cdd49,P101,8407.14,2025-03-11 01:52:06.471135,B108,Taca0a3
S5f5f65,A2813d0,P107,7011.66,2025-01-06 12:52:06.471135,B105,Tc64e08
Sc9eada,Aa54975,P102,9877.31,2025-02-07 10:52:06.471135,B105,T4ef091
S357ca0,A5a86ef,P106,9068.51,2024-12-28 17:52:06.471135,B108,Taca0a3
Sb8bee1,Ad78b11,P103,2022.46,2025-02-28 23:52:06.471135,B100,T43fe72
Sf66cc5,Aa9cc74,P101,5686.23,2025-02-17 21:52:06.471135,B104,T0c1ead
Sa164cd,Ae136ae,P105,6708.64,2025-02-22 17:52:06.471135,B106,T51c14f
S59028c,Ad90e4b,P107,2967.6,2025-01-08 14:52:06.471135,B109,T6b2b55
Sd2dcb0,A4edf2f,P104,5914.78,2025-02-19 11:52:06.471135,B100,Tcd992c
S154f7c,Abd4eb1,P109,2945.24,2025-03-14 01:52:06.471135,B108,Tdeaf0d
S1eb0fc,Ae136ae,P105,6191.53,2025-01-21 10:52:06.471135,B106,T51c14f
S0fc1d1,Ad1cf2d,P100,1145.72,2025-02-13 00:52:06.471135,B105,T4ef091
Sd5b189,A8ab9c9,P107,7293.85,2025-03-01 16:52:06.471135,B107,T1f4fa0
S72055b,Aa9cc74,P101,4693.48,2025-02-24 02:52:06.471135,B104,T0c1ead
Sa4148e,Ad78b11,P100,5708.53,2025-03-07 02:52:06.471135,B100,T43fe72
S1e5725,A7c5aa6,P108,5129.41,2025-01-10 18:52:06.471135,B105,T4ef091
S7daa27,A5fcf24,P100,6354.03,2025-01-19 06:52:06.471135,B109,Ta0b22b
S5e7d57,A8089b0,P103,3565.25,2025-02-21 01:52:06.471135,B106,T51c14f
Se628e3,Ac1c311,P105,7318.83,2025-03-18 22:52:06.471135,B102,T560871
S0acb97,Aa86f65,P102,1806.74,2025-01-07 16:52:06.471135,B109,T6b2b55
Sfc48d4,Abd4eb1,P109,1933.08,2025-03-16 02:52:06.471135,B108,Tdeaf0d
S78b162,A36a3b0,P106,1897.32,2025-03-17 06:52:06.471135,B101,Tfe9c98
S465d96,Ad90e4b,P102,8252.84,2025-03-02 07:52:06.471135,B109,T6b2b55
Sfd3e6d,A505270,P103,3005.91,2025-02-18 19:52:06.471135,B102,T560871
Sba0689,A9ace53,P105,2030.51,2025-03-08 01:52:06.471135,B104,Tc17519
S802d47,Aa54975,P108,9708.54,2025-01-12 00:52:06.471135,B105,T4ef091
S686693,A4a1537,P108,7334.51,2025-02-18 09:52:06.471135,B109,Ta0b22b
S128a47,Aa9cc74,P101,9456.55,2025-02-15 13:52:06.471135,B104,T0c1ead
S2226f5,A5217fe,P101,3408.48,2025-03-01 22:52:06.471135,B101,Tfe9c98
S5b95c0,Ad90e4b,P100,7059.71,2025-02-05 02:52:06.471135,B109,T6b2b55
S86fa82,A992c40,P100,1139.77,2025-02-18 14:52:06.471135,B106,T9316d4
S1865f8,A13c277,P100,8380.31,2025-02-13 05:52:06.471135,B109,T6b2b55
S35508c,Ae136ae,P101,2533.7,2025-02-05 23:52:06.471135,B106,T51c14f
S36f0fe,A2dd334,P107,9761.41,2025-01-27 06:52:06.471135,B100,T43fe72
Sbb3752,Ad78b11,P103,4539.86,2025-03-16 09:52:06.471135,B100,T43fe72
Sca289e,A2813d0,P102,2159.83,2025-03-11 02:52:06.471135,B105,Tc64e08
S8f2491,A9ace53,P105,9137.54,2025-01-19 01:52:06.471135,B104,Tc17519
Sa2e815,Ad2722f,P100,3078.73,2025-01-17 02:52:06.471135,B105,T4ef091
S12e272,Aee0f1c,P103,6682.97,2025-03-01 16:52:06.471135,B108,Tdeaf0d
Sf1a686,A4edf2f,P100,8536.04,2025-03-17 21:52:06.471135,B100,Tcd992c
Se65e24,A28a855,P103,1839.29,2025-02-06 19:52:06.471135,B100,Tcd992c
S232a03,A5a869d,P109,6660.05,2025-02-20 13:52:06.471135,B108,Taca0a3
Sd1b11a,A4edf2f,P104,7368.18,2024-12-31 08:52:06.471135,B100,Tcd992c
S4c5a64,A039264,P106,1227.61,2025-03-11 01:52:06.471135,B103,T3954bc
Sf14419,A8089b0,P105,6683.52,2025-02-24 09:52:06.471135,B106,T51c14f
Se5e20c,Ae2c296,P105,6872.7,2025-01-19 20:52:06.471135,B102,T74bf2a
S9e4e39,A039264,P106,5818.75,2025-02-03 19:52:06.471135,B103,T3954bc
Sf672a3,A992c40,P100,6933.32,2025-02-13 21:52:06.471135,B106,T9316d4
S492ca0,A4edf2f,P100,6646.94,2025-01-06 17:52:06.471135,B100,Tcd992c
Scd0b31,A28a855,P104,1998.38,2025-03-11 16:52:06.471135,B100,Tcd992c
S2c153e,Aecf2c7,P106,2276.52,2025-01-11 16:52:06.471135,B106,T9316d4
S437a64,A039264,P101,1696.43,2025-01-19 15:52:06.471135,B103,T3954bc
S68c14d,A7c5aa6,P108,1906.05,2025-01-23 01:52:06.471135,B105,T4ef091
Sa94b52,Adcd55f,P106,5378.66,2025-02-17 15:52:06.471135,B108,Taca0a3
Sa310d4,A6e30e4,P107,4779.16,2025-01-23 10:52:06.471135,B108,Tdeaf0d
S3ff015,A1cdd49,P109,8276.94,2025-03-19 03:52:06.471135,B108,Taca0a3
S9f2806,Af2ad56,P105,9132.74,2025-02-03 13:52:06.471135,B101,T53f16f
S5ee783,Ae9d5ea,P103,8693.28,2025-03-18 08:52:06.471135,B108,Taca0a3
S96a374,Af07b98,P106,5355.2,2025-02-09 00:52:06.471135,B105,Tc64e08
Sc61941,A8089b0,P103,1045.13,2025-03-14 06:52:06.471135,B106,T51c14f
S427d0e,A505270,P103,6455.0,2025-01-11 19:52:06.471135,B102,T560871
Sb0aaf8,Ad1cf2d,P100,7848.65,2025-03-04 05:52:06.471135,B105,T4ef091
S4ef73d,Ae2c296,P109,9087.15,2025-02-11 16:52:06.471135,B102,T74bf2a
S1f3113,Ac1c311,P100,2977.85,2025-02-06 17:52:06.471135,B102,T560871
S6823e0,A2dd334,P104,5334.17,2025-01-30 21:52:06.471135,B100,T43fe72
Se22a8a,A2813d0,P102,5963.47,2025-02-10 11:52:06.471135,B105,Tc64e08
Sba9f8f,A28a855,P101,8281.11,2025-02-25 12:52:06.471135,B100,Tcd992c
S74c7bd,A697fde,P102,9301.13,2025-03-03 01:52:06.471135,B103,T07a9d3
S11f770,Abd4eb1,P108,7183.52,2025-01-18 19:52:06.471135,B108,Tdeaf0d
Sda494a,A6deb32,P108,1926.05,2025-02-01 01:52:06.471135,B102,T560871
S3609ab,Aee0f1c,P101,8146.9,2025-02-04 18:52:06.471135,B108,Tdeaf0d
Sdf7e3c,A9f9ea4,P100,4813.64,2025-02-21 03:52:06.471135,B109,T6b2b55
S6f3300,A992c40,P105,1968.03,2025-02-06 08:52:06.471135,B106,T9316d4
S75148f,A505270,P103,6104.28,2025-02-19 19:52:06.471135,B102,T560871
Sadddb2,A9ace53,P105,5044.63,2025-03-17 15:52:06.471135,B104,Tc17519
S0a49ce,A4edf2f,P104,6281.82,2025-03-02 21:52:06.471135,B100,Tcd992c
S8d661d,Abaa830,P105,9553.4,2025-03-15 09:52:06.471135,B102,T560871
S39d766,Ae136ae,P101,1269.46,2025-02-11 01:52:06.471135,B106,T51c14f
S209a87,A13c277,P100,8118.07,2025-02-07 02:52:06.471135,B109,T6b2b55
S521476,Ad1cf2d,P107,2936.66,2025-01-27 15:52:06.471135,B105,T4ef091
S90fc33,A2813d0,P103,8015.63,2025-02-12 17:52:06.471135,B105,Tc64e08
S3b3e2b,A4edf2f,P104,7194.63,2024-12-28 23:52:06.471135,B100,Tcd992c
S6b9ff5,Ad2722f,P100,5188.39,2025-02-07 19:52:06.471135,B105,T4ef091
S9f84f0,Abd4eb1,P108,1596.12,2025-01-26 06:52:06.471135,B108,Tdeaf0d
S55f3f7,A2813d0,P103,5745.36,2025-03-14 19:52:06.471135,B105,Tc64e08
Sa73894,A9449a5,P109,7446.39,2025-03-08 21:52:06.471135,B101,T53f16f
S3addba,Ad78b11,P101,9033.98,2025-01-06 07:52:06.471135,B100,T43fe72
Sc93dcd,A13c277,P105,3860.05,2025-03-25 02:52:06.471135,B109,T6b2b55
S3b5d8e,A62ae21,P106,1446.94,2025-01-21 19:52:06.471135,B104,T0c1ead
S43df32,Ad935af,P104,9912.34,2025-02-28 14:52:06.471135,B108,Tdeaf0d
S130ead,A13c277,P105,5075.07,2025-01-11 16:52:06.471135,B109,T6b2b55
S5a3921,A4a1537,P106,3127.8,2025-03-13 01:52:06.471135,B109,Ta0b22b
S213665,A4a1537,P105,6793.0,2025-02-01 13:52:06.471135,B109,Ta0b22b
Se1bb69,Ad2722f,P100,3559.29,2024-12-28 03:52:06.471135,B105,T4ef091
S343489,A28a855,P101,9262.31,2025-01-01 06:52:06.471135,B100,Tcd992c
Sa7918c,A505270,P106,1146.45,2025-02-09 09:52:06.471135,B102,T560871
S0694af,A505270,P103,7509.28,2025-01-09 02:52:06.471135,B102,T560871
S2592d2,A9449a5,P108,4603.1,2025-02-06 00:52:06.471135,B101,T53f16f
Sb74820,Ae9d5ea,P103,6510.89,2025-02-06 04:52:06.471135,B108,Taca0a3
Se3309e,A62ae21,P105,9855.7,2025-02-04 11:52:06.471135,B104,T0c1ead
Sbe86bd,A85ae7e,P102,8587.68,2025-03-19 16:52:06.471135,B102,T74bf2a
Sf27b8f,Af07b98,P108,3016.13,2025-01-09 13:52:06.471135,B105,Tc64e08
S0dc0a5,Ac1c311,P100,9941.86,2025-01-13 16:52:06.471135,B102,T560871
S084e18,Ae9d5ea,P105,1792.15,2025-01-24 18:52:06.471135,B108,Taca0a3
S300015,A5fcf24,P100,9406.99,2025-03-05 13:52:06.471135,B109,Ta0b22b
S69a23a,Af2ad56,P106,1997.23,2025-01-29 14:52:06.471135,B101,T53f16f
S4755df,Ae136ae,P102,3963.96,2025-01-05 21:52:06.471135,B106,T51c14f
S9acd1a,Ae136ae,P101,7287.98,2025-02-13 21:52:06.471135,B106,T51c14f
S2df0f2,A5a86ef,P104,2079.11,2025-03-12 03:52:06.471135,B108,Taca0a3
S4e24db,A13c277,P105,8990.19,2025-01-15 07:52:06.471135,B109,T6b2b55
S2bbd0b,Af4a0a5,P102,7014.12,2025-03-19 03:52:06.471135,B100,T43fe72
S31401a,Aa54975,P102,6951.42,2025-03-11 04:52:06.471135,B105,T4ef091
S5f6e35,A13c277,P105,5344.36,2025-02-07 12:52:06.471135,B109,T6b2b55
S187f2c,A2dd334,P104,7402.43,2025-01-29 22:52:06.471135,B100,T43fe72
S455722,Ae09f19,P103,6935.33,2025-03-08 20:52:06.471135,B100,Tcd992c
S901f0b,A8089b0,P105,1676.3,2025-03-25 15:52:06.471135,B106,T51c14f
S79800d,Ae9d5ea,P105,1118.15,2025-01-03 19:52:06.471135,B108,Taca0a3
Sff5011,Aa86f65,P102,2691.26,2025-02-25 01:52:06.471135,B109,T6b2b55
Sb6705e,A4a1537,P105,8325.96,2025-02-08 19:52:06.471135,B109,Ta0b22b
Sac7269,Abd4eb1,P108,5086.2,2025-02-05 11:52:06.471135,B108,Tdeaf0d
S37e51f,A7c5aa6,P102,9227.13,2025-03-01 16:52:06.471135,B105,T4ef091
S7d6f8f,Ad935af,P101,9775.58,2025-02-12 01:52:06.471135,B108,Tdeaf0d
S87fc4e,Aa86f65,P109,8020.19,2025-03-02 19:52:06.471135,B109,T6b2b55
S22592d,A6deb32,P102,4807.85,2025-01-04 21:52:06.471135,B102,T560871
S36626e,Adcd55f,P101,1918.58,2025-03-11 09:52:06.471135,B108,Taca0a3
S934184,A8089b0,P104,1991.79,2025-01-10 12:52:06.471135,B106,T51c14f
S2ac009,A1cdd49,P103,3400.81,2025-02-23 18:52:06.471135,B108,Taca0a3
S3538bf,Abaa830,P103,5073.77,2025-03-22 05:52:06.471135,B102,T560871
S863160,Af4a0a5,P102,1756.6,2025-01-12 06:52:06.471135,B100,T43fe72
Sbe748d,A6deb32,P101,4572.35,2025-01-23 17:52:06.471135,B102,T560871
S0b4be6,A32ac50,P103,1478.41,2025-03-02 23:52:06.471135,B104,T0c1ead
S472d22,Abd4eb1,P108,1442.21,2025-02-12 16:52:06.471135,B108,Tdeaf0d
Sa3709a,Ad1cf2d,P101,3646.05,2025-02-19 19:52:06.471135,B105,T4ef091
S224f5f,Ad90e4b,P102,3483.33,2025-01-19 08:52:06.471135,B109,T6b2b55
S89c076,A4edf2f,P100,1982.66,2025-03-04 02:52:06.471135,B100,Tcd992c
Sb39021,Ae09f19,P107,9630.75,2025-03-19 20:52:06.471135,B100,Tcd992c
S316d1a,A9449a5,P101,9055.53,2025-01-10 14:52:06.471135,B101,T53f16f
Se439ec,Abaa830,P107,1592.63,2025-01-30 20:52:06.471135,B102,T560871
S6d3e97,A36a3b0,P104,8943.4,2025-01-31 20:52:06.471135,B101,Tfe9c98
Sfd3930,A5fcf24,P102,1911.74,2025-02-16 01:52:06.471135,B109,Ta0b22b
S550b48,A62ae21,P106,2539.26,2025-02-28 19:52:06.471135,B104,T0c1ead
S8f3a81,A5a869d,P109,3591.93,2025-02-10 09:52:06.471135,B108,Taca0a3
Sa1b522,Abd4eb1,P108,2665.71,2024-12-27 16:52:06.471135,B108,Tdeaf0d
Se4a969,A36a3b0,P106,7651.82,2025-03-17 04:52:06.471135,B101,Tfe9c98
Sc1bbc9,Af07b98,P108,3836.01,2025-01-26 18:52:06.471135,B105,Tc64e08
Sdc432a,A32ac50,P106,3989.4,2025-01-17 18:52:06.471135,B104,T0c1ead
S1206b3,Ae09f19,P103,6994.28,2025-01-14 13:52:06.471135,B100,Tcd992c
Sc5e563,A9449a5,P104,2597.64,2025-02-07 13:52:06.471135,B101,T53f16f
Sb0b7a3,Adcd55f,P101,7112.83,2025-01-05 18:52:06.471135,B108,Taca0a3
Sd2094c,A5fcf24,P107,9725.87,2025-03-14 00:52:06.471135,B109,Ta0b22b
S2bbaa1,A8089b0,P103,8858.97,2024-12-28 04:52:06.471135,B106,T51c14f
Sc3441e,A697fde,P102,8370.34,2025-01-10 14:52:06.471135,B103,T07a9d3
S6e2936,Ad935af,P100,8518.23,2025-03-24 22:52:06.471135,B108,Tdeaf0d
S657c4d,Ad90e4b,P107,7794.93,2025-03-01 18:52:06.471135,B109,T6b2b55
Sf9046b,Af4a0a5,P105,8235.03,2025-01-08 22:52:06.471135,B100,T43fe72
Sa7025b,A9ace53,P105,7613.34,2025-02-23 04:52:06.471135,B104,Tc17519
Sf9034b,A505270,P103,3281.83,2025-03-22 04:52:06.471135,B102,T560871
S21a208,A039264,P101,3710.21,2024-12-29 00:52:06.471135,B103,T3954bc
S22bf1a,A6e30e4,P106,8712.61,2025-03-04 10:52:06.471135,B108,Tdeaf0d
S50a32a,Aa54975,P108,7172.06,2025-01-10 21:52:06.471135,B105,T4ef091
S45c08c,Ad1cf2d,P100,8706.39,2025-01-15 02:52:06.471135,B105,T4ef091
S640428,Af2ad56,P105,1278.14,2025-02-11 04:52:06.471135,B101,T53f16f
S87902e,Abef6a3,P103,7699.29,2025-02-11 19:52:06.471135,B106,T9316d4
S4561f3,A5217fe,P101,1971.38,2025-02-14 09:52:06.471135,B101,Tfe9c98
S2b7a7a,Ae136ae,P102,5904.25,2025-03-18 10:52:06.471135,B106,T51c14f
S547ddf,Ae9d5ea,P105,3387.78,2025-03-04 18:52:06.471135,B108,Taca0a3
S5291de,A1cdd49,P101,4519.24,2025-02-09 23:52:06.471135,B108,Taca0a3
S24fff5,A9449a5,P104,2715.15,2025-01-31 22:52:06.471135,B101,T53f16f
S008384,Aee0f1c,P101,4089.47,2025-03-04 11:52:06.471135,B108,Tdeaf0d
S9c5adb,Ad78b11,P101,8158.0,2025-01-12 02:52:06.471135,B100,T43fe72
